Calcite version,ID,file,Version-ID,Bug,SM_interface_nod_stdev,SM_enum_dloc_stdev,SM_enum_cloc_stdev,SM_enum_tcloc_stdev,SM_enum_npa_stdev,SM_enum_nlpa_stdev,SM_enum_nla_stdev,SM_enum_na_stdev,SM_enum_tnlpa_stdev,SM_enum_tnpa_stdev,SM_enum_tna_stdev,SM_enum_tnla_stdev,SM_interface_cboi_stdev,SM_enum_ad_generalized_entropy,SM_enum_ad_atkinson,SM_enum_ad_theil,SM_method_cco_min,SM_method_ci_min,SM_method_cco_median,SM_method_ccl_min,SM_enum_cco_min,SM_method_ci_median,SM_method_cco_avg,SM_enum_cboi_stdev,SM_enum_ci_min,SM_interface_noc_stdev,SM_enum_pua_stdev,SM_enum_nlg_stdev,SM_enum_ng_stdev,SM_enum_cco_median
1.11.0,1098.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/BlockStatement.java,1.11.0-1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1103.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/ConstantExpression.java,1.11.0-1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1104.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/ConstructorDeclaration.java,1.11.0-1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1105.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/DeclarationStatement.java,1.11.0-1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1108.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/Expressions.java,1.11.0-1108,0.0,0.433012701892219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19615242270663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178041543026706,0.0,0.0,0.433012701892219,0.0,0.0,0.0,0.0
1.11.0,1120.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/MethodCallExpression.java,1.11.0-1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1123.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/NewExpression.java,1.11.0-1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1129.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/TernaryExpression.java,1.11.0-1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1131.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/TryStatement.java,1.11.0-1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1144.0,core/src/main/java/org/apache/calcite/sql/parser/SqlParser.java,1.11.0-1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1154.0,avatica/server/src/main/java/org/apache/calcite/avatica/server/HttpServer.java,1.11.0-1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1162.0,core/src/main/java/org/apache/calcite/rel/core/RelFactories.java,1.11.0-1162,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90217357069495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
1.11.0,1174.0,core/src/main/java/org/apache/calcite/rel/RelNode.java,1.11.0-1174,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0
1.11.0,1186.0,druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java,1.11.0-1186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1191.0,core/src/main/java/org/apache/calcite/sql2rel/SqlToRelConverter.java,1.11.0-1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696517412935323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1228.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeUtil.java,1.11.0-1228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03448275862068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1231.0,core/src/main/java/org/apache/calcite/prepare/Prepare.java,1.11.0-1231,0.0,0.942809041582063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5424723326565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1232.0,core/src/main/java/org/apache/calcite/runtime/FlatLists.java,1.11.0-1232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32743362831858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1235.0,core/src/main/java/org/apache/calcite/plan/RelOptPlanner.java,1.11.0-1235,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1237.0,core/src/main/java/org/apache/calcite/sql/SqlFunctionCategory.java,1.11.0-1237,0.0,0.0,0.5,1.0,2.5,3.0,3.0,3.5,3.5,5.0,5.0,5.5,5.5,0.0,0.312339807282522,0.15007264394043,0.283030423473669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,2.5,0.0,0.0,0.0
1.11.0,1246.0,core/src/main/java/org/apache/calcite/plan/RelOptTable.java,1.11.0-1246,0.0,4.54606056566195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0579873299088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942809041582063,0.0,0.0,0.0,0.0
1.11.0,1251.0,core/src/main/java/org/apache/calcite/runtime/SqlFunctions.java,1.11.0-1251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0930232558139534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1253.0,core/src/main/java/org/apache/calcite/adapter/enumerable/RexImpTable.java,1.11.0-1253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35042735042735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1256.0,core/src/main/java/org/apache/calcite/sql/fun/SqlStdOperatorTable.java,1.11.0-1256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1274.0,core/src/main/java/org/apache/calcite/sql/SqlDialect.java,1.11.0-1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1290.0,core/src/main/java/org/apache/calcite/prepare/CalcitePrepareImpl.java,1.11.0-1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1292.0,core/src/main/java/org/apache/calcite/sql/SqlDataTypeSpec.java,1.11.0-1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1308.0,core/src/main/java/org/apache/calcite/sql/fun/SqlPositionFunction.java,1.11.0-1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1320.0,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorUtil.java,1.11.0-1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1325.0,core/src/main/java/org/apache/calcite/plan/RelOptUtil.java,1.11.0-1325,1.0,0.0,10.2089285540757,10.2089285540757,10.2089285540757,1.24721912892464,1.24721912892464,1.24721912892464,1.24721912892464,1.24721912892464,1.24721912892464,1.24721912892464,1.24721912892464,0.0,0.0168722971449336,0.0084183564217827,0.0164167206170165,0.0,0.0,0.0,0.0,0.0,0.0,0.46103896103896,4.02768199119819,0.0,0.0,0.471404520791031,0.0,0.0,0.0
1.12.0,33.0,core/src/main/java/org/apache/calcite/rel/mutable/MutableRels.java,1.12.0-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,55.0,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorScope.java,1.12.0-55,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.12.0,61.0,core/src/main/java/org/apache/calcite/sql/SqlLiteral.java,1.12.0-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,67.0,core/src/main/java/org/apache/calcite/sql2rel/ReflectiveConvertletTable.java,1.12.0-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,95.0,core/src/main/java/org/apache/calcite/rel/metadata/BuiltInMetadata.java,1.12.0-95,0.0,0.471404520791031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40441681411581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471404520791031,0.0,0.0,0.0,0.0
1.12.0,99.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMetadataQuery.java,1.12.0-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439024390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,109.0,core/src/main/java/org/apache/calcite/sql/SqlWriter.java,1.12.0-109,0.0,1.24721912892464,56.0,56.0,56.0,9.5,9.5,10.0,10.0,9.5,9.5,10.0,10.0,34.2960963117119,0.057605761386045,0.0285954792089683,0.0566330122651324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.471404520791031,1.0,0.5,0.5,0.0
1.12.0,124.0,core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactory.java,1.12.0-124,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.12.0,133.0,file/src/main/java/org/apache/calcite/adapter/file/FileSchema.java,1.12.0-133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,135.0,core/src/main/java/org/apache/calcite/jdbc/CachingCalciteSchema.java,1.12.0-135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,136.0,core/src/main/java/org/apache/calcite/jdbc/SimpleCalciteSchema.java,1.12.0-136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,139.0,core/src/main/java/org/apache/calcite/sql2rel/RelDecorrelator.java,1.12.0-139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404494382022471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,143.0,core/src/main/java/org/apache/calcite/plan/RelOptUtil.java,1.12.0-143,1.0,0.0,10.2089285540757,10.2089285540757,10.2089285540757,1.24721912892464,1.24721912892464,1.24721912892464,1.24721912892464,1.24721912892464,1.24721912892464,1.24721912892464,1.24721912892464,0.0,0.0168722971449336,0.0084183564217827,0.0164167206170165,0.0,0.0,0.0,0.0,0.0,0.0,0.458064516129032,4.02768199119819,0.0,0.0,0.471404520791031,0.0,0.0,0.0
1.12.0,427.0,core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableJoin.java,1.12.0-427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,975.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/Primitive.java,1.12.0-975,0.0,0.0,81.0,92.5,97.5,8.0,8.0,9.5,9.5,9.5,9.5,11.0,11.0,0.0,8.88952689728217e-05,4.44471405884883e-05,8.88929640975901e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.25423728813559,20.5,0.0,0.0,0.5,0.0,0.0,125.5
1.12.0,1008.0,avatica/core/src/main/java/org/apache/calcite/avatica/remote/ProtobufTranslationImpl.java,1.12.0-1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1055.0,core/src/main/java/org/apache/calcite/sql/SqlSelect.java,1.12.0-1055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870967741935483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1056.0,core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java,1.12.0-1056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1064.0,core/src/main/java/org/apache/calcite/adapter/enumerable/JavaRowFormat.java,1.12.0-1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.222222222222222,0.0,2.0,0.0,0.0,0.0,0.0,6.0
1.12.0,1074.0,avatica/core/src/main/java/org/apache/calcite/avatica/util/DateTimeUtils.java,1.12.0-1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1092.0,druid/src/main/java/org/apache/calcite/adapter/druid/DruidDateTimeUtils.java,1.12.0-1092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1110.0,core/src/main/java/org/apache/calcite/rel/RelNode.java,1.12.0-1110,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1.12.0,1169.0,core/src/main/java/org/apache/calcite/plan/SubstitutionVisitor.java,1.12.0-1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1172.0,core/src/main/java/org/apache/calcite/rex/RexSimplify.java,1.12.0-1172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1173.0,core/src/main/java/org/apache/calcite/rex/RexUtil.java,1.12.0-1173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15976331360946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1175.0,core/src/main/java/org/apache/calcite/tools/RelBuilder.java,1.12.0-1175,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289855072463768,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.12.0,1205.0,core/src/main/java/org/apache/calcite/adapter/enumerable/RexImpTable.java,1.12.0-1205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34453781512605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1214.0,core/src/main/java/org/apache/calcite/jdbc/CalcitePrepare.java,1.12.0-1214,1.0,0.433012701892219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97496867163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.12.0,1216.0,core/src/main/java/org/apache/calcite/prepare/CalcitePrepareImpl.java,1.12.0-1216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1217.0,core/src/main/java/org/apache/calcite/prepare/Prepare.java,1.12.0-1217,0.0,2.82842712474619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31816613336671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471404520791031,0.0,0.0,0.0,0.0
1.12.0,1221.0,core/src/main/java/org/apache/calcite/schema/Schemas.java,1.12.0-1221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1222.0,core/src/main/java/org/apache/calcite/sql2rel/SqlToRelConverter.java,1.12.0-1222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682926829268292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1231.0,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java,1.12.0-1231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1232.0,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorUtil.java,1.12.0-1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754716981132075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1266.0,core/src/main/java/org/apache/calcite/plan/RelOptTable.java,1.12.0-1266,0.0,6.34209919681348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6978400580398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942809041582063,0.0,0.0,0.0,0.0
1.12.0,1278.0,core/src/main/java/org/apache/calcite/sql/validate/SqlConformanceEnum.java,1.12.0-1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11022302462515e-16,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.75,0.0,3.0,0.0,0.0,0.0,0.0,22.0
1.12.0,1281.0,core/src/main/java/org/apache/calcite/util/ImmutableBitSet.java,1.12.0-1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162790697674418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1289.0,druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java,1.12.0-1289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1291.0,core/src/main/java/org/apache/calcite/config/CalciteConnectionProperty.java,1.12.0-1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,3.0
1.12.0,1297.0,core/src/main/java/org/apache/calcite/runtime/SqlFunctions.java,1.12.0-1297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1302.0,core/src/main/java/org/apache/calcite/sql/SqlDialect.java,1.12.0-1302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1315.0,core/src/main/java/org/apache/calcite/util/Util.java,1.12.0-1315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244604316546762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.12.0,1329.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeName.java,1.12.0-1329,0.0,0.0,80.0,106.0,111.5,30.0,30.0,33.0,33.0,33.0,33.0,36.0,36.0,0.0,0.0228217405500896,0.0113783182849364,0.0226695317625499,0.0,0.0,0.0,0.0,0.0,0.0,3.63636363636363,93.0,0.0,0.0,3.5,5.5,5.5,40.0
